gid	Domain	Real-domain	full-name	Organism-prefix	org-nicknames	gene-pattern	alt-gene-pattern	gene-prefix	Provisional	Circular	Complete	Host	Systematic-name	Lifestyle	Phylogeny	Taxonomy-ID	Contigs	Number-of-contigs	Total-length	GC%	Seed?
261591.3	Bacteria	Eubacteria	Bacillus anthracis str Vollum	Bant-Vollum	(Bant-Vollum)	-	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
101031.3	Bacteria	Eubacteria	Bacillus B-14905	B-B-14905	(B-B-14905)	-	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
222523.1	Bacteria	Eubacteria	Bacillus cereus ATCC 10987	Bcer-10987	(Bcer-10987 ATCC10987)	BCE[0-9]+	-	bca-	-	T	T	-	-	-	-	-	-	-	-	-	-
226900.1	Bacteria	Eubacteria	Bacillus cereus ATCC 14579	Bcer-14579	(Bcer-14579 ATCC14579)	BC[0-9]+	-	bce-x-	-	T	T	-	-	-	-	-	-	-	-	-	-
269801.1	Bacteria	Eubacteria	Bacillus cereus G9241	Bcer-G9241	(Bcer-G9241)	BCE_G9241_[0-9]+	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
315749.4	Bacteria	Eubacteria	Bacillus cereus subsp cytotoxis NVH 391-98	Bcer-391-98	(Bcer-391-98 NVH391-98)	Bcer98_[0-9]+	-	bcy-x-	-	T	T	-	-	-	-	-	-	-	-	-	-
288681.3	Bacteria	Eubacteria	Bacillus cereus ZK	Bcer-ZK	(Bcer-ZK)	BCZK[0-9]+	-	bcz-	-	T	T	-	-	-	-	-	-	-	-	-	-
66692.3	Bacteria	Eubacteria	Bacillus clausii KSM-K16	Bcla-KSM-K16	(Bcla-KSM-K16)	ABC[0-9]+	-	bcl-	-	T	T	-	-	-	-	-	-	-	-	-	-
272558.1	Bacteria	Eubacteria	Bacillus halodurans C-125	Bhal-C-125	(Bhal-C-125)	-	bh([0-9]+)	bha-	-	T	T	-	-	-	-	-	-	-	-	-	-
279010.5	Bacteria	Eubacteria	Bacillus licheniformis ATCC 14580	Blic-14580	(Blic-14580 ATCC14580)	BLi[0-9]+	-	bld-	-	T	T	-	-	-	-	-	-	-	-	-	-
313627.3	Bacteria	Eubacteria	Bacillus sp NRRL B-14911	Bsp-B-14911	(Bsp-B-14911)	-	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
224308.1	Bacteria	Eubacteria	Bacillus subtilis subsp subtilis str 168	Bsub-168	(Bsub-168)	Bsu[0-9]+	-	bsu-	-	T	T	-	-	-	-	-	-	-	-	-	-
281309.3	Bacteria	Eubacteria	Bacillus thuringiensis serovar konkukian str 97-27	Bthu-97-27	(Bthu-97-27)	pBT9727_[0-9]+	-	btk-	-	T	T	-	-	-	-	-	-	-	-	-	-
412694.5	Bacteria	Eubacteria	Bacillus thuringiensis str Al Hakam	Bthu-Hakam	(Bthu-Hakam)	BALH_p[0-9]+	-	btl-x-	-	T	T	-	-	-	-	-	-	-	-	-	-
315730.5	Bacteria	Eubacteria	Bacillus weihenstephanensis KBAB4	Bwei-KBAB4	(Bwei-KBAB4)	BcerKBAB4_[0-9]+	-	bwe-x-	-	T	T	-	-	-	-	-	-	-	-	-	-
97084.1	Bacteria	Eubacteria	Bacteriovorax marinus SJ	Bmar-SJ	(Bmar-SJ)	-	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
817.1	Bacteria	Eubacteria	Bacteroides fragilis 638R	Bfra-638R	(Bfra-638R)	-	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
272559.3	Bacteria	Eubacteria	Bacteroides fragilis ATCC 25285	Bfra-25285	(Bfra-25285 ATCC25285)	BF[0-9]+	-	bfs-	-	T	T	-	-	-	-	-	-	-	-	-	-
295405.3	Bacteria	Eubacteria	Bacteroides fragilis YCH46	Bfra-YCH46	(Bfra-YCH46)	BFp[0-9]+	-	bfs-x-	-	T	T	-	-	-	-	-	-	-	-	-	-
226186.1	Bacteria	Eubacteria	Bacteroides thetaiotaomicron VPI-5482	Bthe-VPI-5482	(Bthe-VPI-5482)	BT[0-9]+	-	bth-	-	T	T	-	-	-	-	-	-	-	-	-	-
435590.6	Bacteria	Eubacteria	Bacteroides vulgatus ATCC 8482	Bvul-8482	(Bvul-8482 ATCC8482)	BVU_[0-9]+	-	bvu-	-	T	T	-	-	-	-	-	-	-	-	-	-
360095.3	Bacteria	Eubacteria	Bartonella bacilliformis KC583	Bbac-KC583	(Bbac-KC583)	BbacK_[0-9]+	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
283166.1	Bacteria	Eubacteria	Bartonella henselae str Houston-1	Bhen-Houston-1	(Bhen-Houston-1)	-	bh([0-9]+)	bhe-	-	T	T	-	-	-	-	-	-	-	-	-	-
283165.1	Bacteria	Eubacteria	Bartonella quintana str Toulouse	Bqui-Toulouse	(Bqui-Toulouse)	BQ[0-9]+	-	bqu-	-	T	T	-	-	-	-	-	-	-	-	-	-
264462.1	Bacteria	Eubacteria	Bdellovibrio bacteriovorus HD100	Bbac-HD100	(Bbac-HD100)	Bd[0-9]+	-	bba-	-	T	T	-	-	-	-	-	-	-	-	-	-
471853.4	Bacteria	Eubacteria	Beutenbergia caverna cavernae DSM 12333	Bcav-12333	(Bcav-12333 DSM3645)	-	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
1680.3	Bacteria	Eubacteria	Bifidobacterium adolescentis	B-adolescentis	(B-adolescentis)	Badol_[0-9]+	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
205913.1	Bacteria	Eubacteria	Bifidobacterium longum DJO10A	Blon-DJO10A	(Blon-DJO10A)	Blon[0-9]+	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
206672.1	Bacteria	Eubacteria	Bifidobacterium longum NCC2705	Blon-NCC2705	(Blon-NCC2705)	BL[0-9]+	-	blo-	-	T	T	-	-	-	-	-	-	-	-	-	-
314230.3	Bacteria	Eubacteria	Blastopirellula marina DSM 3645	Bmar-3645	(Bmar-3645)	-	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
203907.1	Bacteria	Eubacteria	Blochmannia floridanus	B-floridanus	(B-floridanus)	Bfl[0-9]+	-	bfl-	-	T	T	-	-	-	-	-	-	-	-	-	-
291272.3	Bacteria	Eubacteria	Blochmannia pennsylvanicus str BPEN	Bpen-BPEN	(Bpen-BPEN)	BPEN_[0-9]+	-	bpn-	-	T	T	-	-	-	-	-	-	-	-	-	-
521.1	Bacteria	Eubacteria	Bordetella avium	B-avium	(B-avium)	-	-	-	-	NIL	@	-	-	-	-	-	-	-	-	-	-
257310.1	Bacteria	Eubacteria	Bordetella bronchiseptica RB50	Bbro-RB50	(Bbro-RB50)	BB[0-9]+	-	bbr-	-	T	T	-	-	-	-	-	-	-	-	-	-
257311.1	Bacteria	Eubacteria	Bordetella parapertussis 12822	Bpar-12822	(Bpar-12822)	BPP[0-9]+	-	bpa-	-	T	T	-	-	-	-	-	-	-	-	-	-
257313.1	Bacteria	Eubacteria	Bordetella pertussis Tohama I	Bper-I	(Bper-I)	BP[0-9]+	-	bpe-	-	T	T	-	-	-	-	-	-	-	-	-	-
390236.5	Bacteria	Eubacteria	Borrelia afzelii PKo	Bafz-PKo	(Bafz-PKo)	BAPKO_[0-9]+	-	baf-x-	-	NIL	@	-	-	-	-	-	-	-	-	-	-
224326.1	Bacteria	Eubacteria	Borrelia burgdorferi B31	Bbur-B31	(Bbur-B31)	BB([A-T][0-9]{2}|[0-9]{4})$	-	bbu-x-	-	(1 2 3 4 5 13 14 15 16 18 19 20 22)	@	-	-	-	-	-	-	-	-	-	-
290434.1	Bacteria	Eubacteria	Borrelia garinii PBi	Bgar-PBi	(Bgar-PBi)	BG[0-9]+	-	bga-x-	-	(1 2 3)	@	-	-	-	-	-	-	-	-	-	-
446465.4	Bacteria	Eubacteria	Brachybacterium faecium DSM 4810	Bfae-4810	(Bfae-4810 DSM4810)	-	-	-	-	NIL	@	-	-	-	-	-	-	-	-	-	-
526224.4	Bacteria	Eubacteria	Brachyspira murdochi murdochii DSM 12563	Bmur-12563	(Bmur-12563 DSM12563)	-	-	-	-	NIL	@	-	-	-	-	-	-	-	-	-	-
224911.1	Bacteria	Eubacteria	Bradyrhizobium japonicum USDA 110	Bjap-110	(Bjap-110 USDA110)	b[sl][lr][0-9]+	-	bja-	-	T	T	-	-	-	-	-	-	-	-	-	-
288000.5	Bacteria	Eubacteria	Bradyrhizobium sp BTAi1	Bsp-BTAi1	(Bsp-BTAi1)	BBta_[0-9]+	-	bbt-x-	-	T	T	-	-	-	-	-	-	-	-	-	-
321955.3	Bacteria	Eubacteria	Brevibacterium linens BL2	Blin-BL2	(Blin-BL2)	BlinB[0-9]+	-	-	-	NIL	@	-	-	-	-	-	-	-	-	-	-
262698.3	Bacteria	Eubacteria	Brucella abortus biovar 1 str 9-941	Babo-9-941	(Babo-9-941)	BruAb1_[0-9]+	-	bmb-	-	T	T	-	-	-	-	-	-	-	-	-	-
483179.3	Bacteria	Eubacteria	Brucella canis ATCC 23365	Bcan-23365	(Bcan-23365 ATCC23365)	BCAN_A[0-9]+	-	bcs-	-	T	T	-	-	-	-	-	-	-	-	-	-
224914.1	Bacteria	Eubacteria	Brucella melitensis 16M	Bmel-16M	(Bmel-16M)	BMEI[0-9]+	-	bme-	-	T	T	-	-	-	-	-	-	-	-	-	-
204722.1	Bacteria	Eubacteria	Brucella suis 1330	Bsui-1330	(Bsui-1330)	BR[0-9]+	-	bms-	-	T	T	-	-	-	-	-	-	-	-	-	-
470137.3	Bacteria	Eubacteria	Brucella suis ATCC 23445	Bsui-23445	(Bsui-23445 ATCC23445)	BSUIS_B[0-9]+	-	bmt-x-	-	T	T	-	-	-	-	-	-	-	-	-	-
107806.1	Bacteria	Eubacteria	Buchnera aphidicola str APS Acyrthosiphon pisum	Baph-pisum	(Baph-pisum)	BU(p[LT])?[0-9]+	-	buc-x-	-	T	T	-	-	-	-	-	-	-	-	-	-
224915.1	Bacteria	Eubacteria	Buchnera aphidicola str Bp Baizongia pistaciae	Baph-pistaciae	(Baph-pistaciae)	-	bbp([0-9]+)	babbp-	-	T	T	-	-	-	-	-	-	-	-	-	-
198804.1	Bacteria	Eubacteria	Buchnera aphidicola str Sg Schizaphis graminum	Baph-graminum	(Baph-graminum)	BUsg[0-9]+	-	bas-	-	T	T	-	-	-	-	-	-	-	-	-	-
339670.3	Bacteria	Eubacteria	Burkholderia ambifaria AMMD	Bamb-AMMD	(Bamb-AMMD)	-	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
331271.3	Bacteria	Eubacteria	Burkholderia cenocepacia AU 1054	Bcen-1054	(Bcen-1054)	-	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
331272.3	Bacteria	Eubacteria	Burkholderia cenocepacia HI2424	Bcen-HI2424	(Bcen-HI2424)	-	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
216591.1	Bacteria	Eubacteria	Burkholderia cenocepacia J2315	Bcen-J2315	(Bcen-J2315)	-	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
350702.3	Bacteria	Eubacteria	Burkholderia cenocepacia PC184	Bcen-PC184	(Bcen-PC184)	-	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
269482.1	Bacteria	Eubacteria	Burkholderia cepacia R1808	Bcep-R1808	(Bcep-R1808)	Bucepa[0-9]+	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
269483.3	Bacteria	Eubacteria	Burkholderia cepacia R18194	Bcep-R18194	(Bcep-R18194)	Bcep18194_C[0-9]+	-	-	-	T	T	-	-	-	-	-	-	-	-	-	-
350701.3	Bacteria	Eubacteria	Burkholderia dolosa AUO158	Bdol-AUO158	(Bdol-AUO158)	-	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
134537.1	Bacteria	Eubacteria	Burkholderia fungorum	B-fungorum	(B-fungorum)	Bcep[0-9]+	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
320386.3	Bacteria	Eubacteria	Burkholderia mallei 10229	Bmal-10229	(Bmal-10229)	-	-	-	-	T	T	-	-	-	-	-	-	-	-	-	-
320387.3	Bacteria	Eubacteria	Burkholderia mallei 10399	Bmal-10399	(Bmal-10399)	-	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
243160.4	Bacteria	Eubacteria	Burkholderia mallei ATCC 23344	Bmal-23344	(Bmal-23344 ATCC23344)	BMA[0-9]+	-	bma-	-	T	T	-	-	-	-	-	-	-	-	-	-
334802.3	Bacteria	Eubacteria	Burkholderia mallei FMH	Bmal-FMH	(Bmal-FMH)	-	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
320390.3	Bacteria	Eubacteria	Burkholderia mallei GB8 horse 4	Bmal-4	(Bmal-4)	-	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
334803.3	Bacteria	Eubacteria	Burkholderia mallei JHU	Bmal-JHU	(Bmal-JHU)	-	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
320389.3	Bacteria	Eubacteria	Burkholderia mallei NCTC 10247	Bmal-10247	(Bmal-10247 NCTC110247)	-	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
320388.3	Bacteria	Eubacteria	Burkholderia mallei SAVP1	Bmal-SAVP1	(Bmal-SAVP1)	-	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
395019.3	Bacteria	Eubacteria	Burkholderia multivorans ATCC 17616	Bmul-17616	(Bmul-17616 ATCC17616)	Bmul_[0-9]+	-	-	-	T	T	-	-	-	-	-	-	-	-	-	-
331109.3	Bacteria	Eubacteria	Burkholderia pseudomallei 1655	Bpse-1655	(Bpse-1655)	-	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
320371.3	Bacteria	Eubacteria	Burkholderia pseudomallei 1710a	Bpse-1710a	(Bpse-1710a)	-	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
320372.3	Bacteria	Eubacteria	Burkholderia pseudomallei 1710b	Bpse-1710b	(Bpse-1710b)	BURPS1710b_[0-9]+	-	bpm-	-	T	T	-	-	-	-	-	-	-	-	-	-
320373.3	Bacteria	Eubacteria	Burkholderia pseudomallei 668	Bpse-668	(Bpse-668)	-	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
272560.3	Bacteria	Eubacteria	Burkholderia pseudomallei K96243	Bpse-K96243	(Bpse-K96243)	BPSL[0-9]+	-	bps-	-	T	T	-	-	-	-	-	-	-	-	-	-
331978.3	Bacteria	Eubacteria	Burkholderia pseudomallei Pasteur	Bpse-Pasteur	(Bpse-Pasteur)	-	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
320374.3	Bacteria	Eubacteria	Burkholderia pseudomallei S13	Bpse-S13	(Bpse-S13)	-	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
269482.4	Bacteria	Eubacteria	Burkholderia vietnamiensis strain G4	Bvie-G4	(Bvie-G4)	Bcep1808_[0-9]+	-	bvi-x-	-	T	T	-	-	-	-	-	-	-	-	-	-
36873.1	Bacteria	Eubacteria	Burkholderia xenovorans LB400	Bxen-LB400	(Bxen-LB400)	-	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
351627.4	Bacteria	Eubacteria	Caldicellulosiruptor saccharolyticus DSM 8903	Csac-8903	(Csac-8903 DSM8903)	Csac_[0-9]+	-	-	-	T	T	-	-	-	-	-	-	-	-	-	-
306254.1	Bacteria	Eubacteria	Campylobacter coli RM2228	Ccol-RM2228	(Ccol-RM2228 RM2228)	CCO[0-9]+	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
360104.4	Bacteria	Eubacteria	Campylobacter concisus 13826	Ccon-13826	(Ccon-13826)	CCC13826_[0-9]+	-	cco-x-	-	T	T	-	-	-	-	-	-	-	-	-	-
360105.6	Bacteria	Eubacteria	Campylobacter curvus 525-92	Ccur-525-92	(Ccur-525-92)	CCV52592_[0-9]+	-	ccv-	-	T	T	-	-	-	-	-	-	-	-	-	-
360106.5	Bacteria	Eubacteria	Campylobacter fetus subsp fetus 82-40	Cfet-82-40	(Cfet-82-40)	CFF8240_[0-9]+	-	cff-	-	T	T	-	-	-	-	-	-	-	-	-	-
360107.5	Bacteria	Eubacteria	Campylobacter hominis ATCC BAA-381	Chom-BAA-381	(Chom-BAA-381)	CHAB381_[0-9]+	-	cha-x-	-	T	T	-	-	-	-	-	-	-	-	-	-
195099.3	Bacteria	Eubacteria	Campylobacter jejuni RM1221	Cjej-RM1221	(Cjej-RM1221)	CJE[0-9]+	-	cjr-	-	T	T	-	-	-	-	-	-	-	-	-	-
360109.7	Bacteria	Eubacteria	Campylobacter jejuni subsp doylei 269-97	Cjej-269-97	(Cjej-269-97)	JJD26997_[0-9]+	-	cjd-	-	T	T	-	-	-	-	-	-	-	-	-	-
360108.3	Bacteria	Eubacteria	Campylobacter jejuni subsp jejuni 260-94	Cjej-260-94	(Cjej-260-94)	CJJ26094_[0-9]+	-	-	-	NIL	@	-	-	-	-	-	-	-	-	-	-
354242.8	Bacteria	Eubacteria	Campylobacter jejuni subsp jejuni 81-176	Cjej-81-176	(Cjej-81-176)	CJJ81176_pTet[0-9]+	-	cjj-x-	-	T	T	-	-	-	-	-	-	-	-	-	-
360110.3	Bacteria	Eubacteria	Campylobacter jejuni subsp jejuni 84-25	Cjej-84-25	(Cjej-84-25)	CJJ8425_[0-9]+	-	-	-	NIL	@	-	-	-	-	-	-	-	-	-	-
360111.3	Bacteria	Eubacteria	Campylobacter jejuni subsp jejuni CF93-6	Cjej-CF93-6	(Cjej-CF93-6)	CJJCF936_[0-9]+	-	-	-	NIL	@	-	-	-	-	-	-	-	-	-	-
360112.3	Bacteria	Eubacteria	Campylobacter jejuni subsp jejuni HB93-13	Cjej-HB93-13	(Cjej-HB93-13)	CJJHB9313_[0-9]+	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
192222.1	Bacteria	Eubacteria	Campylobacter jejuni subsp jejuni NCTC 11168	Cjej-11168	(Cjej-11168 NCTC11168)	Cj[0-9]+	-	cje-	-	T	T	-	-	-	-	-	-	-	-	-	-
306263.1	Bacteria	Eubacteria	Campylobacter lari RM2100	Clar-RM2100	(Clar-RM2100)	CLA[0-9]+	-	-	-	NIL	@	-	-	-	-	-	-	-	-	-	-
306264.1	Bacteria	Eubacteria	Campylobacter upsaliensis RM3195	Cups-RM3195	(Cups-RM3195)	CUP[0-9]+	-	-	-	NIL	@	-	-	-	-	-	-	-	-	-	-
246194.3	Bacteria	Eubacteria	Carboxydothermus hydrogenoformans Z-2901	Chyd-Z-2901	(Chyd-Z-2901)	CHY_[0-9]+	-	chy-	-	T	T	-	-	-	-	-	-	-	-	-	-
479433.4	Bacteria	Eubacteria	Catenulispora acidiphila DSM 44928	Caci-44928	(Caci-44928 DSM44928)	-	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
190650.1	Bacteria	Eubacteria	Caulobacter crescentus CB15	Ccre-CB15	(Ccre-CB15)	CC[0-9]+	-	ccr-	-	T	T	-	-	-	-	-	-	-	-	-	-
366602.3	Bacteria	Eubacteria	Caulobacter sp K31	Csp-K31	(Csp-K31)	Caul_[0-9]+	-	cak-x-	-	T	T	-	-	-	-	-	-	-	-	-	-
446466.5	Bacteria	Eubacteria	Cellulomonas flavigena DSM 20109	Cfla-20109	(Cfla-20109 DSM20109)	-	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
313590.3	Bacteria	Eubacteria	Cellulophaga sp MED134	Csp-MED134	(Csp-MED134)	-	-	-	-	NIL	@	-	-	-	-	-	-	-	-	-	-
498211.3	Bacteria	Eubacteria	Cellvibrio japonicus Ueda107	Cjap-Ueda107	(Cjap-Ueda107)	-	-	-	-	T	T	-	-	-	-	-	-	-	-	-	-
485918.5	Bacteria	Eubacteria	Chitinophaga pinensis DSM 2588	Cpin-2588	(Cpin-2588 DSM2588)	-	-	-	-	NIL	@	-	-	-	-	-	-	-	-	-	-
243161.4	Bacteria	Eubacteria	Chlamydia muridarum Nigg	Cmur-Nigg	(Cmur-Nigg)	TC[0-9]+	-	cmu-x-	-	T	T	-	-	-	-	-	-	-	-	-	-
315277.3	Bacteria	Eubacteria	Chlamydia trachomatis A-HAR-13	Ctra-A-HAR-13	(Ctra-A-HAR-13)	CTA_[0-9]+	-	cta-	-	T	T	-	-	-	-	-	-	-	-	-	-
272561.1	Bacteria	Eubacteria	Chlamydia trachomatis D-UW-3-CX	Ctra-D-UW-3-CX	(Ctra-D-UW-3-CX)	-	ct([0-9]+)	ctr-	-	T	T	-	-	-	-	-	-	-	-	-	-
218497.4	Bacteria	Eubacteria	Chlamydophila abortus S26-3	Cabo-S26-3	(Cabo-S26-3)	CAB[0-9]+	-	cab-	-	T	T	-	-	-	-	-	-	-	-	-	-
227941.1	Bacteria	Eubacteria	Chlamydophila caviae GPIC	Ccav-GPIC	(Ccav-GPIC)	CCA[0-9]+	-	cca-	-	T	T	-	-	-	-	-	-	-	-	-	-
264202.3	Bacteria	Eubacteria	Chlamydophila felis Fe-C-56	Cfel-Fe-C-56	(Cfel-Fe-C-56)	-	-	cfe-	-	T	T	-	-	-	-	-	-	-	-	-	-
115711.7	Bacteria	Eubacteria	Chlamydophila pneumoniae AR39	Cpne-AR39	(Cpne-AR39)	CP[0-9]+	-	cpa-	-	T	T	-	-	-	-	-	-	-	-	-	-
115713.1	Bacteria	Eubacteria	Chlamydophila pneumoniae CWL029	Cpne-CWL029	(Cpne-CWL029)	CPn[0-9]+	-	cpn-	-	T	T	-	-	-	-	-	-	-	-	-	-
138677.1	Bacteria	Eubacteria	Chlamydophila pneumoniae J138	Cpne-J138	(Cpne-J138)	CPj[0-9]+	-	cpj-	-	T	T	-	-	-	-	-	-	-	-	-	-
182082.1	Bacteria	Eubacteria	Chlamydophila pneumoniae TW-183	Cpne-TW-183	(Cpne-TW-183)	CpB[0-9]+	-	cpt-	-	T	T	-	-	-	-	-	-	-	-	-	-
340177.8	Bacteria	Eubacteria	Chlorobium chlorochromatii CaD3	Cchl-CaD3	(Cchl-CaD3)	Cag_[0-9]+	-	cch-	-	T	T	-	-	-	-	-	-	-	-	-	-
290317.7	Bacteria	Eubacteria	Chlorobium phaeobacteroides DSM 266	Cpha-266	(Cpha-266 DSM266)	Cpha266_[0-9]+	-	cph-	-	T	T	-	-	-	-	-	-	-	-	-	-
194439.1	Bacteria	Eubacteria	Chlorobium tepidum TLS	Ctep-TLS	(Ctep-TLS)	-	ct([0-9]+)	cte-	-	T	T	-	-	-	-	-	-	-	-	-	-
324602.4	Bacteria	Eubacteria	Chloroflexus aurantiacus J-10-fl	Caur-J-10-fl	(Caur-J-10-fl)	Caur_[0-9]+	-	-	-	T	T	-	-	-	-	-	-	-	-	-	-
243365.1	Bacteria	Eubacteria	Chromobacterium violaceum ATCC 12472	Cvio-12472	(Cvio-12472 ATCC12472)	CV[0-9]+	-	cvi-	-	T	T	-	-	-	-	-	-	-	-	-	-
290398.4	Bacteria	Eubacteria	Chromohalobacter salexigens DSM 3043	Csal-3043	(Csal-3043 DSM3043)	Csal_[0-9]+	-	csa-	-	T	T	-	-	-	-	-	-	-	-	-	-
443906.9	Bacteria	Eubacteria	Clavibacter michiganensis subsp michiganensis NCPPB 382	Cmic-382	(Cmic-382 NCPPB382)	[p]Cm[m12]_[0-9]+	-	cmi-x-	-	T	T	-	-	-	-	-	-	-	-	-	-
272562.1	Bacteria	Eubacteria	Clostridium acetobutylicum ATCC 824	Cace-824	(Cace-824 ATCC824)	CAP[0-9]+	-	cac-x-	-	T	T	-	-	-	-	-	-	-	-	-	-
290402.34	Bacteria	Eubacteria	Clostridium beijerincki beijerinckii NCIMB 8052	Cbei-8052	(Cbei-8052 NCIMB8052)	Cbei_[0-9]+	-	-	-	T	T	-	-	-	-	-	-	-	-	-	-
441770.4	Bacteria	Eubacteria	Clostridium botulinum A str ATCC 19397	Cbot-19397	(Cbot-19397 ATCC19397)	CLB_[0-9]+	-	cba-	-	T	T	-	-	-	-	-	-	-	-	-	-
413999.4	Bacteria	Eubacteria	Clostridium botulinum A str ATCC 3502	Cbot-3502	(Cbot-3502 ATCC3502)	CBO[0-9]+	-	cbo-	-	T	T	-	-	-	-	-	-	-	-	-	-
441771.4	Bacteria	Eubacteria	Clostridium botulinum A str Hall	Cbot-Hall	(Cbot-Hall)	CLC_[0-9]+	-	cbh-	-	T	T	-	-	-	-	-	-	-	-	-	-
1496.1	Bacteria	Eubacteria	Clostridium difficile 630	Cdif-630	(Cdif-630)	-	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
431943.4	Bacteria	Eubacteria	Clostridium kluyveri DSM 555	Cklu-555	(Cklu-555 DSM555)	CKL_[0-9]+	-	ckl-x-	-	T	T	-	-	-	-	-	-	-	-	-	-
195102.1	Bacteria	Eubacteria	Clostridium perfringens str 13	Cper-13	(Cper-13)	PCP[0-9]+	-	cpe-x-	-	T	T	-	-	-	-	-	-	-	-	-	-
357809.4	Bacteria	Eubacteria	Clostridium phytofermentans ISDg	Cphy-ISDg	(Cphy-ISDg)	Cphy_[0-9]+	-	-	-	T	T	-	-	-	-	-	-	-	-	-	-
212717.1	Bacteria	Eubacteria	Clostridium tetani E88	Ctet-E88	(Ctet-E88)	CTC[0-9]+	-	ctc-	-	T	T	-	-	-	-	-	-	-	-	-	-
203119.1	Bacteria	Eubacteria	Clostridium thermocellum ATCC 27405	Cthe-27405	(Cthe-27405 ATCC27405)	-	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
167879.3	Bacteria	Eubacteria	Colwellia psychrerythraea 34H	Cpsy-34H	(Cpsy-34H)	CPS_[0-9]+	-	cps-	-	T	T	-	-	-	-	-	-	-	-	-	-
469383.4	Bacteria	Eubacteria	Conexibacter woesei DSM 14684	Cwoe-14684	(Cwoe-14684 DSM14684)	-	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
257309.1	Bacteria	Eubacteria	Corynebacterium diphtheriae NCTC 13129	Cdip-13129	(Cdip-13129 NCTC13129)	DIP[0-9]+	-	cdi-	-	T	T	-	-	-	-	-	-	-	-	-	-
196164.1	Bacteria	Eubacteria	Corynebacterium efficiens YS-314	Ceff-YS-314	(Ceff-YS-314)	CE[0-9]+	-	cef-	-	T	T	-	-	-	-	-	-	-	-	-	-
196627.4	Bacteria	Eubacteria	Corynebacterium glutamicum ATCC 13032	Cglu-13032	(Cglu-13032 ATCC13032)	NCgl[0-9]+	-	cgl-	-	T	T	-	-	-	-	-	-	-	-	-	-
306537.3	Bacteria	Eubacteria	Corynebacterium jeikeium K411	Cjei-K411	(Cjei-K411)	-	jk([0-9]+)	cjk-	-	T	T	-	-	-	-	-	-	-	-	-	-
227377.1	Bacteria	Eubacteria	Coxiella burnetii RSA 493	Cbur-493	(Cbur-493)	CBU[0-9]+	-	cbu-	-	T	T	-	-	-	-	-	-	-	-	-	-
216432.3	Bacteria	Eubacteria	Croceibacter atlanticus HTCC2559	Catl-HTCC2559	(Catl-HTCC2559 HTCC2559)	-	-	-	-	NIL	@	-	-	-	-	-	-	-	-	-	-
165597.1	Bacteria	Eubacteria	Crocosphaera watsonii WH 8501	Cwat-8501	(Cwat-8501 WH8501)	-	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
469378.4	Bacteria	Eubacteria	Cryptobacterium curtum DSM 15641	Ccur-15641	(Ccur-15641 DSM15641)	-	-	-	-	T	T	-	-	-	-	-	-	-	-	-	-
266264.4	Bacteria	Eubacteria	Cupriavidus metallidurans CH34	Cmet-CH34	(Cmet-CH34)	Rmet_[0-9]+	-	cti-x-	-	T	T	-	-	-	-	-	-	-	-	-	-
